Date,nasdaq_composite_index
2019-04-12,7984.149902
2019-04-15,7987.160156
2019-04-16,8000.569824
2019-04-17,8044.970215
2019-04-18,7998.450195
2019-04-22,7969.370117
2019-04-23,8026.75
2019-04-24,8122.879883
2019-04-25,8150.850098
2019-04-26,8100.279785
2019-04-29,8147.649902
2019-04-30,8104.910156
2019-05-01,8132.930176
2019-05-02,8046.47998
2019-05-03,8092.879883
2019-05-06,7981.850098
2019-05-07,8043.52002
2019-05-08,7946.240234
2019-05-09,7853.209961
2019-05-10,7881.310059
2019-05-13,7720.069824
2019-05-14,7689.660156
2019-05-15,7682.799805
2019-05-16,7832.580078
2019-05-17,7829.029785
2019-05-20,7714.060059
2019-05-21,7765.569824
2019-05-22,7749.799805
2019-05-23,7660.720215
2019-05-24,7675.569824
2019-05-28,7655.660156
2019-05-29,7553.02002
2019-05-30,7565.459961
2019-05-31,7470.950195
2019-06-03,7441.209961
2019-06-04,7413.939941
2019-06-05,7585.680176
2019-06-06,7582.240234
2019-06-07,7652.970215
2019-06-10,7798.870117
2019-06-11,7901.040039
2019-06-12,7803.129883
2019-06-13,7822.560059
2019-06-14,7807.189941
2019-06-17,7819.430176
2019-06-18,7920.97998
2019-06-19,7970.259766
2019-06-20,8087.450195
2019-06-21,8028.689941
2019-06-24,8040.580078
2019-06-25,8005.27002
2019-06-26,7933.919922
2019-06-27,7939.359863
2019-06-28,7988.759766
2019-07-01,8145.850098
2019-07-02,8086.649902
2019-07-03,8129.569824
2019-07-05,8123.279785
2019-07-08,8112.910156
2019-07-09,8061.410156
2019-07-10,8183.189941
2019-07-11,8219.280273
2019-07-12,8209.200195
2019-07-15,8263.179688
2019-07-16,8251.660156
2019-07-17,8224
2019-07-18,8151.759766
2019-07-19,8241.339844
2019-07-22,8171.990234
2019-07-23,8242.5
2019-07-24,8227.360352
2019-07-25,8294.679688
2019-07-26,8294.299805
2019-07-29,8325.099609
2019-07-30,8231.769531
2019-07-31,8290.799805
2019-08-01,8190.560059
2019-08-02,8056.419922
2019-08-05,7823.330078
2019-08-06,7804.509766
2019-08-07,7747.27002
2019-08-08,7921.589844
2019-08-09,7997.189941
2019-08-12,7907.490234
2019-08-13,7852.370117
2019-08-14,7877.330078
2019-08-15,7790.200195
2019-08-16,7828.350098
2019-08-19,8006.180176
2019-08-20,7989.359863
2019-08-21,8017.069824
2019-08-22,8038.790039
2019-08-23,7943.649902
2019-08-26,7829.580078
2019-08-27,7908.779785
2019-08-28,7798.350098
2019-08-29,7945.779785
2019-08-30,8015.160156
2019-09-03,7906.439941
2019-09-04,7949.810059
2019-09-05,8061.290039
2019-09-06,8125.580078
2019-09-09,8130.910156
2019-09-10,8049.97998
2019-09-11,8091.680176
2019-09-12,8206.580078
2019-09-13,8190.569824
2019-09-16,8121.640137
2019-09-17,8148.649902
2019-09-18,8174.620117
2019-09-19,8193.589844
2019-09-20,8184.879883
2019-09-23,8106.490234
2019-09-24,8147.22998
2019-09-25,7990.660156
2019-09-26,8070.120117
2019-09-27,8047.109863
2019-09-30,7964.089844
2019-10-01,8026.830078
2019-10-02,7851.129883
2019-10-03,7787.02002
2019-10-04,7908.439941
2019-10-07,7956.410156
2019-10-08,7898.27002
2019-10-09,7895.959961
2019-10-10,7904.560059
2019-10-11,8047.339844
2019-10-14,8044.350098
2019-10-15,8074.850098
2019-10-16,8119.810059
2019-10-17,8176.910156
2019-10-18,8149.850098
2019-10-21,8137.419922
2019-10-22,8188.120117
2019-10-23,8090.240234
2019-10-24,8180.040039
2019-10-25,8150.589844
2019-10-28,8285.769531
2019-10-29,8313.349609
2019-10-30,8284.280273
2019-10-31,8314.379883
2019-11-01,8335.049805
2019-11-04,8445.5
2019-11-05,8446.620117
2019-11-06,8426.570313
2019-11-07,8455.110352
2019-11-08,8422.669922
2019-11-11,8431.259766
2019-11-12,8471.070313
2019-11-13,8455.019531
2019-11-14,8461.05957
2019-11-15,8524.480469
2019-11-18,8529.160156
2019-11-19,8578.019531
2019-11-20,8543.570313
2019-11-21,8527.870117
2019-11-22,8530.540039
2019-11-25,8559.650391
2019-11-26,8635.400391
2019-11-27,8669.589844
2019-11-29,8682.009766
2019-12-02,8672.839844
2019-12-03,8460.719727
2019-12-04,8557.450195
2019-12-05,8587.929688
2019-12-06,8634.25
2019-12-09,8650.860352
2019-12-10,8623.55957
2019-12-11,8631.120117
2019-12-12,8645.360352
2019-12-13,8713.910156
2019-12-16,8791.30957
2019-12-17,8829.469727
2019-12-18,8834.650391
2019-12-19,8838.969727
2019-12-20,8911.839844
2019-12-23,8950.200195
2019-12-24,8955.009766
2019-12-26,8970.209961
2019-12-27,9049.469727
2019-12-30,9004.450195
2019-12-31,8918.740234
2020-01-02,9039.459961
2020-01-03,8976.429688
2020-01-06,8943.5
2020-01-07,9076.639648
2020-01-08,9068.030273
2020-01-09,9202.269531
2020-01-10,9232.950195
2020-01-13,9213.719727
2020-01-14,9270.610352
2020-01-15,9253.759766
2020-01-16,9313.450195
2020-01-17,9392.370117
2020-01-21,9361.070313
2020-01-22,9413.610352
2020-01-23,9377.719727
2020-01-24,9446.209961
2020-01-27,9092.459961
2020-01-28,9201.820313
2020-01-29,9318.259766
2020-01-30,9211.150391
2020-01-31,9324.330078
2020-02-03,9190.719727
2020-02-04,9398.389648
2020-02-05,9574.099609
2020-02-06,9540.980469
2020-02-07,9526.639648
2020-02-10,9493.629883
2020-02-11,9680.889648
2020-02-12,9688.599609
2020-02-13,9657.040039
2020-02-14,9728.900391
2020-02-18,9679.040039
2020-02-19,9782.80957
2020-02-20,9799.200195
2020-02-21,9708.009766
2020-02-24,9188.44043
2020-02-25,9301.200195
2020-02-26,9011.549805
2020-02-27,8744.030273
2020-02-28,8269.740234
2020-03-02,8667.139648
2020-03-03,8965.099609
2020-03-04,8834.099609
2020-03-05,8790.089844
2020-03-06,8469.019531
2020-03-09,7957.930176
2020-03-10,8219.759766
2020-03-11,8136.25
2020-03-12,7398.580078
2020-03-13,7610.390137
2020-03-16,7392.72998
2020-03-17,7072
2020-03-18,6902.319824
2020-03-19,6996.450195
2020-03-20,7248.069824
2020-03-23,6847.279785
2020-03-24,7196.149902
2020-03-25,7421.359863
2020-03-26,7462.209961
2020-03-27,7554.25
2020-03-30,7583.459961
2020-03-31,7740.060059
2020-04-01,7459.5
2020-04-02,7317.450195
2020-04-03,7477.27002
2020-04-06,7660.169922
2020-04-07,8129.990234
2020-04-08,7975.720215
2020-04-09,8169.009766
2020-04-13,8127.689941
2020-04-14,8353.209961
2020-04-15,8355.959961
2020-04-16,8479.110352
2020-04-17,8667.480469
2020-04-20,8553.379883
2020-04-21,8460.69043
2020-04-22,8434.549805
2020-04-23,8528.839844
2020-04-24,8530.080078
2020-04-27,8717.980469
2020-04-28,8825.69043
2020-04-29,8802.700195
2020-04-30,8911.019531
2020-05-01,8681.290039
2020-05-04,8555.320313
2020-05-05,8809.660156
2020-05-06,8874.700195
2020-05-07,8973.780273
2020-05-08,9056.889648
2020-05-11,9054.910156
2020-05-12,9225.150391
2020-05-13,9006.049805
2020-05-14,8788.040039
2020-05-15,8839.990234
2020-05-18,9177.150391
2020-05-19,9227.459961
2020-05-20,9305.620117
2020-05-21,9375.19043
2020-05-22,9278.549805
2020-05-26,9501.209961
2020-05-27,9346.120117
2020-05-28,9392.990234
2020-05-29,9382.349609
2020-06-01,9471.419922
2020-06-02,9566.530273
2020-06-03,9651.860352
2020-06-04,9649.650391
2020-06-05,9703.540039
2020-06-08,9823.44043
2020-06-09,9867.19043
2020-06-10,10012.32031
2020-06-11,9791.240234
2020-06-12,9715.870117
2020-06-15,9426.900391
2020-06-16,9949.780273
2020-06-17,9943.30957
2020-06-18,9892.480469
2020-06-19,10042.12988
2020-06-22,9945.490234
2020-06-23,10130.83008
2020-06-24,10092.91992
2020-06-25,9899.360352
2020-06-26,9995.120117
2020-06-29,9771.719727
2020-06-30,9875.290039
2020-07-01,10063.66992
2020-07-02,10268.66992
2020-07-06,10360.37988
2020-07-07,10412.45996
2020-07-08,10409.34961
2020-07-09,10563.71973
2020-07-10,10545.91016
2020-07-13,10729.91992
2020-07-14,10310.25
2020-07-15,10576.71973
2020-07-16,10443.87012
2020-07-17,10500.51953
2020-07-20,10526.01953
2020-07-21,10837.87988
2020-07-22,10687.58008
2020-07-23,10689.5
2020-07-24,10294.41016
2020-07-27,10421.7002
2020-07-28,10509.2002
2020-07-29,10474.7002
2020-07-30,10450.12012
2020-07-31,10741.46973
2020-08-03,10848.63965
2020-08-04,10897.88965
2020-08-05,10967.87012
2020-08-06,10989.98047
2020-08-07,11072.53027
2020-08-10,11033.73047
2020-08-11,10942.66016
2020-08-12,10878.12012
2020-08-13,11026.86035
2020-08-14,11042.24023
2020-08-17,11083.25
2020-08-18,11170.75
2020-08-19,11214.79981
2020-08-20,11096.40039
2020-08-21,11258.44043
2020-08-24,11449.25
2020-08-25,11370.23047
2020-08-26,11516.62012
2020-08-27,11688.19043
2020-08-28,11689.28027
2020-08-31,11718.80957
2020-09-01,11850.95996
2020-09-02,12047.25977
2020-09-03,11861.90039
2020-09-04,11396.24023
2020-09-08,10900.7002
2020-09-09,11064.75977
2020-09-10,11235.53027
2020-09-11,11010.07031
2020-09-14,11010.13965
2020-09-15,11193.95996
2020-09-16,11222.08008
2020-09-17,10796.04981
2020-09-18,10973.4502
2020-09-21,10610.13965
2020-09-22,10873.29981
2020-09-23,10950.82031
2020-09-24,10551.01953
2020-09-25,10680.45996
2020-09-28,11084.37988
2020-09-29,11109
2020-09-30,11092.90039
2020-10-01,11291.99023
2020-10-02,11082.53027
2020-10-05,11169.11035
2020-10-06,11314.53027
2020-10-07,11271.67969
2020-10-08,11443.34961
2020-10-09,11487.59961
2020-10-12,11732.33008
2020-10-13,11901.75977
2020-10-14,11889.07031
2020-10-15,11559.87988
2020-10-16,11761.83008
2020-10-19,11732.33984
2020-10-20,11531.83008
2020-10-21,11530.38965
2020-10-22,11526.96973
2020-10-23,11536.00977
2020-10-26,11440.63965
2020-10-27,11409.33984
2020-10-28,11230.90039
2020-10-29,11064.46973
2020-10-30,11103.46973
2020-11-02,11010.4502
2020-11-03,11038.66016
2020-11-04,11443.76953
2020-11-05,11816.33008
2020-11-06,11869.90039
2020-11-09,12046.66016
2020-11-10,11622.44043
2020-11-11,11656.65039
2020-11-12,11802.5
2020-11-13,11794.94043
2020-11-16,11847.11035
2020-11-17,11913.34961
2020-11-18,11896.05957
2020-11-19,11779.04004
2020-11-20,11892.7002
2020-11-23,11916.75977
2020-11-24,11939.33008
2020-11-25,12053.88965
2020-11-27,12159.17969
2020-11-30,12224.25
2020-12-01,12313.36035
2020-12-02,12285.75
2020-12-03,12369.25977
2020-12-04,12399.32031
2020-12-07,12461
2020-12-08,12503.16992
2020-12-09,12591.69043
2020-12-10,12247.54981
2020-12-11,12336.79004
2020-12-14,12447.44043
2020-12-15,12543.25977
2020-12-16,12611.04004
2020-12-17,12730.78027
2020-12-18,12804.92969
2020-12-21,12596.13965
2020-12-22,12785.21973
2020-12-23,12834.94043
2020-12-24,12791.54004
2020-12-28,12914.63965
2020-12-29,12965.38965
2020-12-30,12906.50977
2020-12-31,12877.08984
2021-01-04,12958.51953
2021-01-05,12665.65039
2021-01-06,12666.15039
2021-01-07,12867.33984
2021-01-08,13160.21973
2021-01-11,13048.78027
2021-01-12,13062.05957
2021-01-13,13088.00977
2021-01-14,13174.75
2021-01-15,13099.90039
2021-01-19,13132.73047
2021-01-20,13342.54981
2021-01-21,13521.48047
2021-01-22,13474.80957
2021-01-25,13681.20996
2021-01-26,13681.71973
2021-01-27,13486.58008
2021-01-28,13323.29004
2021-01-29,13284.71973
2021-02-01,13226.17969
2021-02-02,13543.09961
2021-02-03,13718.30957
2021-02-04,13674.05957
2021-02-05,13824.87988
2021-02-08,13937.05957
2021-02-09,13966.82031
2021-02-10,14093.34961
2021-02-11,14045.20996
2021-02-12,13979.20996
2021-02-16,14152.20996
2021-02-17,13911.65039
2021-02-18,13814.66992
2021-02-19,13929.2002
2021-02-22,13714.2002
2021-02-23,13262.61035
2021-02-24,13400.25
2021-02-25,13512.63965
2021-02-26,13232.90039
2021-03-01,13406.16016
2021-03-02,13599.4502
2021-03-03,13336.25
2021-03-04,12953.99023
2021-03-05,12860.04004
2021-03-08,12904.25977
2021-03-09,12923.07031
2021-03-10,13234.73047
2021-03-11,13273.30957
2021-03-12,13222.80957
2021-03-15,13323.46973
2021-03-16,13523.16992
2021-03-17,13336.91016
2021-03-18,13349.2002
2021-03-19,13119.90039
2021-03-22,13278.78027
2021-03-23,13381.42969
2021-03-24,13289.24023
2021-03-25,12844.58008
2021-03-26,12996.03027
2021-03-29,13103.96973
2021-03-30,13008.79981
2021-03-31,13122.57031
2021-04-01,13414.32031
2021-04-05,13594.90039
2021-04-06,13681.66992
2021-04-07,13675.29981
2021-04-08,13796.88965
2021-04-09,13787.01953
2021-04-12,13854.44043
2021-04-13,13902.4502
2021-04-14,14004.08008
2021-04-15,13983.23047
2021-04-16,14059.11035
2021-04-19,13984.58008
2021-04-20,13894.45996
2021-04-21,13745.76953
2021-04-22,13952.57031
2021-04-23,13861.37012
2021-04-26,14052.37988
2021-04-27,14170.91016
2021-04-28,14082.78027
2021-04-29,14204.50977
2021-04-30,13970.73047
2021-05-03,14031.76953
2021-05-04,13774.50977
2021-05-05,13731.12988
2021-05-06,13557.83008
2021-05-07,13723.08984
2021-05-10,13687.58984
2021-05-11,13115.84961
2021-05-12,13215.49023
2021-05-13,13150.94043
2021-05-14,13255.65039
2021-05-17,13368.79981
2021-05-18,13416.90039
2021-05-19,13078.19043
2021-05-20,13356.62988
2021-05-21,13616.19043
2021-05-24,13557.20996
2021-05-25,13721.54004
2021-05-26,13693.94043
2021-05-27,13742.58984
2021-05-28,13792.04981
2021-06-01,13829.05957
2021-06-02,13743.24023
2021-06-03,13655.75
2021-06-04,13697.25
2021-06-07,13802.82031
2021-06-08,13946.32031
2021-06-09,13980.23047
2021-06-10,13933.87988
2021-06-11,14030.84961
2021-06-14,14083.46973
2021-06-15,14166.63965
2021-06-16,14085.54981
2021-06-17,13999.12988
2021-06-18,14096.92969
2021-06-21,14047.41992
2021-06-22,14138.29004
2021-06-23,14263.37988
2021-06-24,14357.26953
2021-06-25,14400.80957
2021-06-28,14417.80957
2021-06-29,14509.19043
2021-06-30,14509.84961
2021-07-01,14493.69043
2021-07-02,14582.98047
2021-07-06,14661.54981
2021-07-07,14753.41016
2021-07-08,14409.2002
2021-07-09,14578.42969
2021-07-12,14743.86035
2021-07-13,14715.12988
2021-07-14,14780.90039
2021-07-15,14635.78027
2021-07-16,14597.50977
2021-07-19,14235.98047
2021-07-20,14330.45996
2021-07-21,14508.75
2021-07-22,14652.71973
2021-07-23,14753.05957
2021-07-26,14821.03027
2021-07-27,14807.9502
2021-07-28,14715.66016
2021-07-29,14771.16992
2021-07-30,14615.84961
2021-08-02,14758.59961
2021-08-03,14713.99023
2021-08-04,14747.20996
2021-08-05,14794.08008
2021-08-06,14864.21973
2021-08-09,14855.75977
2021-08-10,14887.75
2021-08-11,14834.37988
2021-08-12,14751.36035
2021-08-13,14825.07031
2021-08-16,14771.53027
2021-08-17,14670.55957
2021-08-18,14636.24023
2021-08-19,14423.16016
2021-08-20,14571.53027
2021-08-23,14776.98047
2021-08-24,14978.13965
2021-08-25,15039.03027
2021-08-26,15025.16992
2021-08-27,14969.76953
2021-08-30,15165.94043
2021-08-31,15262.87988
2021-09-01,15308.98047
2021-09-02,15358.46973
2021-09-03,15313.41016
2021-09-07,15375.98047
2021-09-08,15360.34961
2021-09-09,15296.05957
2021-09-10,15332.91992
2021-09-13,15211.42969
2021-09-14,15168.4502
2021-09-15,15071.33984
2021-09-16,15120.08984
2021-09-17,15163.36035
2021-09-20,14758.13965
2021-09-21,14803.36035
2021-09-22,14800.58984
2021-09-23,14960
2021-09-24,14961.61035
2021-09-27,14954.17969
2021-09-28,14787.20996
2021-09-29,14614.87988
2021-09-30,14582.59961
2021-10-01,14494.92969
2021-10-04,14493.12012
2021-10-05,14312.86035
2021-10-06,14289.4502
2021-10-07,14631.79981
2021-10-08,14694.71973
2021-10-11,14540.08008
2021-10-12,14539.08984
2021-10-13,14537.16992
2021-10-14,14717.5
2021-10-15,14891.24023
2021-10-18,14839.74023
2021-10-19,15073.12988
2021-10-20,15160
2021-10-21,15104.79981
2021-10-22,15158.07031
2021-10-25,15142.91992
2021-10-26,15317.5
2021-10-27,15276
2021-10-28,15304.74023
2021-10-29,15323.29004
2021-11-01,15541.25977
2021-11-02,15583.98047
2021-11-03,15658.51953
2021-11-04,15849.74023
2021-11-05,16003.55957
2021-11-08,15995.71973
2021-11-09,16024.12988
2021-11-10,15753.83984
2021-11-11,15752.08008
2021-11-12,15752.62012
2021-11-15,15894.82031
2021-11-16,15840.32031
2021-11-17,15973.62012
2021-11-18,15973.38965
2021-11-19,16042.16016
2021-11-22,16120.91992
2021-11-23,15809.5
2021-11-24,15677.87988
2021-11-26,15664.37988
2021-11-29,15719.41992
2021-11-30,15716.5
2021-12-01,15752.26953
2021-12-02,15181.82031
2021-12-03,15428.70996
2021-12-06,15117.62988
2021-12-07,15510.91016
2021-12-08,15690.65039
2021-12-09,15720.54004
2021-12-10,15629.58984
2021-12-13,15621.26953
2021-12-14,15215.95996
2021-12-15,15230.70996
2021-12-16,15629.08008
2021-12-17,15036.76953
2021-12-20,14933
2021-12-21,15140.42969
2021-12-22,15319.16016
2021-12-23,15544.79004
2021-12-27,15696.83008
2021-12-28,15895.2002
2021-12-29,15794.91992
2021-12-30,15758.98047
2021-12-31,15722.91016
2022-01-03,15732.5
2022-01-04,15852.13965
2022-01-05,15547.16016
2022-01-06,15024.15039
2022-01-07,15095.71973
2022-01-10,14751.78027
2022-01-11,14919.25977
2022-01-12,15263.09961
2022-01-13,15245.04004
2022-01-14,14708.01953
2022-01-18,14681.83008
2022-01-19,14582.21973
2022-01-20,14462.84961
2022-01-21,14046.21973
2022-01-24,13481.5
2022-01-25,13610.87012
2022-01-26,13871.76953
2022-01-27,13710.99023
2022-01-28,13436.70996
2022-01-31,13812.19043
2022-02-01,14277.42969
2022-02-02,14494.46973
2022-02-03,14045.83008
2022-02-04,13958.48047
2022-02-07,14118.79004
2022-02-08,13984.42969
2022-02-09,14368.16016
2022-02-10,14228.67969
2022-02-11,14213.62012
2022-02-14,13768.96973
2022-02-15,13997.17969
2022-02-16,14038.91992
2022-02-17,14004.19043
2022-02-18,13735.40039
2022-02-22,13424.36035
2022-02-23,13511.75
2022-02-24,12587.87988
2022-02-25,13485.25977
2022-02-28,13570.83008
2022-03-01,13716.7002
2022-03-02,13597.53027
2022-03-03,13837.58984
2022-03-04,13455.23047
2022-03-07,13328.36035
2022-03-08,12800.04004
2022-03-09,13113.7002
2022-03-10,13098.34961
2022-03-11,13229.76953
2022-03-14,12795.12012
2022-03-15,12685.23047
2022-03-16,13119.37012
2022-03-17,13360.71973
2022-03-18,13564.62988
2022-03-21,13860.38965
2022-03-22,13866.42969
2022-03-23,13990.34961
2022-03-24,14001.32031
2022-03-25,14194.71973
2022-03-28,14177.20996
2022-03-29,14500.38965
2022-03-30,14558.58984
2022-03-31,14444.78027
2022-04-01,14269.53027
2022-04-04,14304.34961
2022-04-05,14490.25977
2022-04-06,14002.58008
2022-04-07,13861.49023
2022-04-08,13830.46973
2022-04-11,13547.29004
2022-04-12,13584.69043
2022-04-13,13373.12012
2022-04-14,13647.42969
2022-04-18,13319.38965
2022-04-19,13312.44043
2022-04-20,13665.37988
2022-04-21,13623.7002
2022-04-22,13168.79981
2022-04-25,12749.16992
2022-04-26,12918.04004
2022-04-27,12500.87988
2022-04-28,12712.86035
2022-04-29,12710.41992
2022-05-02,12331.69043
2022-05-03,12511.45996
2022-05-04,12574.73047
2022-05-05,12787.51953
2022-05-06,12246.83008
2022-05-09,11923.03027
2022-05-10,11900.33984
2022-05-11,11645.57031
2022-05-12,11199.25
2022-05-13,11555.96973
2022-05-16,11727.13965
2022-05-17,11905.57031
2022-05-18,11790.67969
2022-05-19,11364.40039
2022-05-20,11542.66992
2022-05-23,11396.28027
2022-05-24,11326.44043
2022-05-25,11225.03027
2022-05-26,11409.83984
2022-05-27,11869.69043
2022-05-31,12137.54004
2022-06-01,12176.88965
2022-06-02,11945.57031
2022-06-03,12097.12012
2022-06-06,12200.33008
2022-06-07,11925.80957
2022-06-08,12147.28027
2022-06-09,12016.46973
2022-06-10,11543.87988
2022-06-13,10986.84961
2022-06-14,10897.42969
2022-06-15,10968.40039
2022-06-16,10806.01953
2022-06-17,10697.54981
2022-06-21,10974.04981
2022-06-22,10941.9502
2022-06-23,11137.67969
2022-06-24,11351.30957
2022-06-27,11661.01953
2022-06-28,11542.24023
2022-06-29,11160.21973
2022-06-30,11048.25
2022-07-01,11006.83008
2022-07-05,10964.17969
2022-07-06,11337.90039
2022-07-07,11422.59961
2022-07-08,11503.61035
2022-07-11,11524.49023
2022-07-12,11420.88965
2022-07-13,11056.54981
2022-07-14,11151.20996
2022-07-15,11379.36035
2022-07-18,11561.63965
2022-07-19,11515
2022-07-20,11726.08984
2022-07-21,11914.15039
2022-07-22,12025.37012
2022-07-25,11837.95996
2022-07-26,11701.53027
2022-07-27,11756.19043
2022-07-28,12036.48047
2022-07-29,12239.69043
2022-08-01,12317.95996
2022-08-02,12287.66992
2022-08-03,12433.87012
2022-08-04,12675.04004
2022-08-05,12538.79981
2022-08-08,12703.71973
2022-08-09,12557.49023
2022-08-10,12793.44043
2022-08-11,12944.82031
2022-08-12,12866.30957
2022-08-15,12996.62988
2022-08-16,13082.63965
2022-08-17,12968.62988
2022-08-18,12937.79004
2022-08-19,12832.26953
2022-08-22,12523.16016
2022-08-23,12380.37012
2022-08-24,12375.15039
2022-08-25,12506.37012
2022-08-26,12630.58008
2022-08-29,12021.04981
2022-08-30,12093.05957
2022-08-31,11972.55957
2022-09-01,11707.44043
2022-09-02,11899.13965
2022-09-06,11643.03027
2022-09-07,11559.37988
2022-09-08,11679.86035
2022-09-09,11958.61035
2022-09-12,12174.94043
2022-09-13,11908.80957
2022-09-14,11680.41016
2022-09-15,11633.24023
2022-09-16,11401.20996
2022-09-19,11338.57031
2022-09-20,11440.13965
2022-09-21,11466.20996
2022-09-22,11167.37988
2022-09-23,10952.69043
2022-09-26,10833.37988
2022-09-27,10955.29004
2022-09-28,10817.51953
2022-09-29,10894.44043
2022-09-30,10697.70996
2022-10-03,10659.00977
2022-10-04,11054.71973
2022-10-05,11022.66992
2022-10-06,11129.04004
2022-10-07,10877.28027
2022-10-10,10659.9502
2022-10-11,10484.37012
2022-10-12,10437
2022-10-13,10131.82031
2022-10-14,10742.80957
2022-10-17,10575.65039
2022-10-18,10963.99023
2022-10-19,10689.30957
2022-10-20,10657.41016
2022-10-21,10576.04004
2022-10-24,10867.07031
2022-10-25,10996.96973
2022-10-26,10969.01953
2022-10-27,10971.9502
2022-10-28,10766.2002
2022-10-31,11028.42969
2022-11-01,11154.74023
2022-11-02,10885.00977
2022-11-03,10399.4502
2022-11-04,10548.13965
2022-11-07,10516.94043
2022-11-08,10611.53027
2022-11-09,10528.4502
2022-11-10,10869.16992
2022-11-11,11124.75
2022-11-14,11233.90039
2022-11-15,11474.82031
2022-11-16,11260.09961
2022-11-17,11008.66992
2022-11-18,11257.00977
2022-11-21,11091.00977
2022-11-22,11058.55957
2022-11-23,11174.61035
2022-11-25,11231
2022-11-28,11147.57031
2022-11-29,11060.01953
2022-11-30,10995.2002
2022-12-01,11475.16992
2022-12-02,11308.37988
2022-12-05,11380.99023
2022-12-06,11228.41992
2022-12-07,10963.9502
2022-12-08,11011.33008
2022-12-09,11038.16992
2022-12-12,11015.48047
2022-12-13,11542.83984
2022-12-14,11248.08984
2022-12-15,11012.62012
2022-12-16,10767.62988
2022-12-19,10707.44043
2022-12-20,10490.88965
2022-12-21,10592
2022-12-22,10586.45996
2022-12-23,10437.75
2022-12-27,10462.19043
2022-12-28,10339.2002
2022-12-29,10321.45996
2022-12-30,10368.37012
2023-01-03,10562.05957
2023-01-04,10467.82031
2023-01-05,10390.30957
2023-01-06,10363.95996
2023-01-09,10662.09961
2023-01-10,10607.71973
2023-01-11,10794.99023
2023-01-12,10969.25977
2023-01-13,10906.37012
2023-01-17,11070
2023-01-18,11170.9502
2023-01-19,10890.40039
2023-01-20,10924.66016
2023-01-23,11171.94043
2023-01-24,11302.92969
2023-01-25,11146.53027
2023-01-26,11458.40039
2023-01-27,11470.46973
2023-01-30,11512.33984
2023-01-31,11398.58008
2023-02-01,11573.13965
2023-02-02,12065.15039
2023-02-03,11946.86035
2023-02-06,11904.41016
2023-02-07,11891.25
2023-02-08,12069.12012
2023-02-09,12069.09961
2023-02-10,11714.59961
2023-02-13,11759.08984
2023-02-14,11808.2002
2023-02-15,11905.12012
2023-02-16,11896.30957
2023-02-17,11777.5
2023-02-21,11640.37012
2023-02-22,11517.2002
2023-02-23,11636.92969
2023-02-24,11404.17969
2023-02-27,11517.19043
2023-02-28,11451.04981
2023-03-01,11447.58008
2023-03-02,11273.76953
2023-03-03,11524.65039
2023-03-06,11736.87012
2023-03-07,11670.98047
2023-03-08,11553.08984
2023-03-09,11578.30957
2023-03-10,11325.36035
2023-03-13,11041.45996
2023-03-14,11357.73047
2023-03-15,11291.16992
2023-03-16,11384.87012
2023-03-17,11696.33984
2023-03-20,11614.38965
2023-03-21,11764.79004
2023-03-22,11857.5
2023-03-23,11811.32031
2023-03-24,11747.62012
2023-03-27,11868.54004
2023-03-28,11752.75977
2023-03-29,11855.58984
2023-03-30,12010.4502
2023-03-31,12031.54004
2023-04-03,12146.08984
2023-04-04,12208.49023
2023-04-05,12081.75977
2023-04-06,11939.08008
2023-04-10,11975.12988
2023-04-11,12080.24023
2023-04-12,12110.87012
2023-04-13,11997.41992
2023-04-14,12117.91016
2023-04-17,12108.23047
2023-04-18,12234.55957
2023-04-19,12063.67969
2023-04-20,12039.08008
2023-04-21,12046.03027
2023-04-24,12053.46973
2023-04-25,11968.80957
2023-04-26,11913.23047
2023-04-27,11972.15039
2023-04-28,12117.54004
2023-05-01,12210.04981
2023-05-02,12198.01953
2023-05-03,12097.04004
2023-05-04,11997.33984
2023-05-05,12073.03027
2023-05-08,12231.67969
2023-05-09,12195.78027
2023-05-10,12286.66016
2023-05-11,12321.25977
2023-05-12,12350.51953
2023-05-15,12301.16992
2023-05-16,12327.04981
2023-05-17,12388.58008
2023-05-18,12513.87012
2023-05-19,12709.45996
2023-05-22,12664.44043
2023-05-23,12652.87988
2023-05-24,12481.88965
2023-05-25,12706.44043
2023-05-26,12736.41992
2023-05-30,13109.09961
2023-05-31,12968.37988
2023-06-01,12944.45996
2023-06-02,13190.48047
2023-06-05,13238.48047
2023-06-06,13199.58984
2023-06-07,13295.25977
2023-06-08,13113.26953
2023-06-09,13312.38965
2023-06-12,13326.37012
2023-06-13,13566.53027
2023-06-14,13570.55957
2023-06-15,13572.87988
2023-06-16,13859.07031
2023-06-20,13642.29004
2023-06-21,13620.87012
2023-06-22,13443.41016
2023-06-23,13484.09961
2023-06-26,13468.74023
2023-06-27,13389.25
2023-06-28,13506.01953
2023-06-29,13592.36035
2023-06-30,13719.98047
2023-07-03,13798.7002
2023-07-05,13772.09961
2023-07-06,13653.16992
2023-07-07,13668.07031
2023-07-10,13645.37012
2023-07-11,13709.80957
2023-07-12,13915.63965
2023-07-13,14021.15039
2023-07-14,14166.66016
2023-07-17,14149.91992
2023-07-18,14212.25
2023-07-19,14398.53027
2023-07-20,14273.29004
2023-07-21,14148.17969
2023-07-24,14081.62988
2023-07-25,14093.24023
2023-07-26,14123.51953
2023-07-27,14319.16016
2023-07-28,14199.83008
